Date,Gold_Price,Oil_Price_INR,Close,USD_INR,Gold_MA_30,Gold_Returns,Oil_Price_INR_lag1,Gold_Price_lag1
2007-12-01,31813.856129032258,3834.39897037443,20286.99,39.244998931884766,30333.86168136201,0.0,3834.39897037443,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,30398.215141218636,0.0,3834.39897037443,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,30462.56860107527,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.244998931884766,30526.9220609319,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,30591.275520788528,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,30655.628980645164,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.244998931884766,30719.982440501793,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3834.39897037443,20286.99,39.375,30784.335900358423,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.244998931884766,30848.689360215052,0.0,3834.39897037443,31813.856129032258
2007-12-01,31813.856129032258,3834.39897037443,20286.99,39.244998931884766,30913.042820071685,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.244998931884766,30977.396279928318,0.0,3834.39897037443,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,31041.749739784944,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,31106.103199641573,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3834.39897037443,20286.99,39.244998931884766,31170.45665949821,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3834.39897037443,20286.99,39.375,31234.81011935484,0.0,3834.39897037443,31813.856129032258
2007-12-01,31813.856129032258,3834.39897037443,20286.99,39.375,31299.16357921147,0.0,3834.39897037443,31813.856129032258
2007-12-01,31813.856129032258,3834.39897037443,20286.99,39.375,31363.5170390681,0.0,3834.39897037443,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,31427.870498924734,0.0,3834.39897037443,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,31492.22395878136,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.244998931884766,31556.57741863799,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,31620.930878494626,0.0,3746.148612784237,31813.856129032258
2007-12-01,31813.856129032258,3746.148612784237,20286.99,39.375,31685.284338351255,0.0,3746.148612784237,31813.856129032258
2007-12-31,31692.24,4039.3370841179612,20286.99,39.27106451612904,31745.583927240143,-0.0038227409006629243,3746.148612784237,31813.856129032258
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.31399917602539,31809.461032258067,0.0033864909476568616,4039.3370841179612,31692.24
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31808.849548387097,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31808.37319354839,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.31399917602539,31807.896838709676,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31807.42048387097,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4013.0921831890123,17648.71,39.2676,31806.944129032257,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4013.0921831890123,17648.71,39.31399917602539,31806.46777419355,0.0,4013.0921831890123,31799.56548387097
2008-01-01,31799.56548387097,4013.0921831890123,17648.71,39.2676,31805.99141935484,0.0,4013.0921831890123,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.31399917602539,31805.515064516127,0.0,4013.0921831890123,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31805.03870967742,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31804.56235483871,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31804.086000000003,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4013.0921831890123,17648.71,39.2676,31803.60964516129,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4013.0921831890123,17648.71,39.2676,31803.13329032258,0.0,4013.0921831890123,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31802.656935483872,0.0,4013.0921831890123,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.31399917602539,31802.180580645163,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31801.704225806454,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31801.227870967745,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4013.0921831890123,17648.71,39.31399917602539,31800.751516129032,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4013.0921831890123,17648.71,39.2676,31800.275161290327,0.0,4013.0921831890123,31799.56548387097
2008-01-01,31799.56548387097,4013.0921831890123,17648.71,39.31399917602539,31799.798806451614,0.0,4013.0921831890123,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.31399917602539,31799.32245161291,0.0,4013.0921831890123,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31798.846096774196,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31798.369741935483,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.31399917602539,31797.893387096774,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4046.168354576079,17648.71,39.2676,31797.417032258065,0.0,4046.168354576079,31799.56548387097
2008-01-01,31799.56548387097,4013.0921831890123,17648.71,39.2676,31796.94067741936,0.0,4046.168354576079,31799.56548387097
2008-01-02,31906.890967741936,4049.565818002739,17578.72,39.2806935483871,31800.04183870968,0.003375061333004803,4013.0921831890123,31799.56548387097
2008-01-03,32014.216451612905,4052.963281429399,15644.44,39.293787096774196,31806.720516129037,0.0033637086101392377,4049.565818002739,31906.890967741936
2008-01-04,32121.541935483874,4056.3607448560592,17287.31,39.30688064516129,31821.03058064516,0.0033524320057367607,4052.963281429399,32014.216451612905
2008-01-05,32228.86741935484,4059.758208282719,16415.57,39.31997419354839,31835.34064516129,0.0033412307568088107,4056.3607448560592,32121.541935483874
2008-01-06,32336.19290322581,4063.155671709379,13461.6,39.33306774193549,31853.228225806455,0.0033301041105315843,4059.758208282719,32228.86741935484
2008-01-07,32443.518387096778,4066.553135136039,14355.75,39.346161290322584,31874.693322580646,0.0033190513240741737,4063.155671709379,32336.19290322581
2008-01-08,32550.843870967743,4069.9505985626993,14564.53,39.35925483870968,31899.735935483874,0.0033080716644360297,4066.553135136039,32443.518387096778
2008-01-09,32658.169354838712,4073.3480619893594,12860.43,39.37234838709677,31928.35606451613,0.0032971644082842033,4069.9505985626993,32550.843870967743
2008-01-10,32765.494838709677,4076.7455254160195,9788.06,39.38544193548387,31960.55370967742,0.003286328841793029,4073.3480619893594,32658.169354838712
2008-01-11,32872.82032258065,4080.142988842679,9092.72,39.398535483870965,31996.328870967744,0.003275564260490693,4076.7455254160195,32765.494838709677
2008-01-12,32980.14580645161,4083.5404522693393,9647.31,39.41162903225806,32035.6815483871,0.003264869969104467,4080.142988842679,32872.82032258065
2008-01-31,35019.33,4148.092257375881,9647.31,39.6604064516129,32143.00703225807,0.061830660346852806,4083.5404522693393,32980.14580645161
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,32252.230309232484,0.001625781906833934,4148.092257375881,35019.33
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,32361.4535862069,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.90999984741211,32470.676863181314,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,32579.900140155733,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,32689.123417130144,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4356.474627504599,9647.31,39.6735,32798.34669410456,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4356.474627504599,9647.31,39.6735,32907.56997107898,0.0,4356.474627504599,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.90999984741211,33016.79324805339,0.0,4356.474627504599,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.90999984741211,33126.01652502781,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,33235.23980200223,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,33344.46307897664,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4356.474627504599,9647.31,39.90999984741211,33453.68635595106,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4356.474627504599,9647.31,39.6735,33562.909632925475,0.0,4356.474627504599,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,33672.13290989989,0.0,4356.474627504599,35076.26379310345
2008-02-01,35076.26379310345,4356.474627504599,9647.31,39.90999984741211,33781.356186874305,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.90999984741211,33890.57946384872,0.0,4356.474627504599,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,33999.80274082314,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,34109.02601779755,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4356.474627504599,9647.31,39.90999984741211,34214.671778642936,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4356.474627504599,9647.31,39.6735,34316.740023359285,0.0,4356.474627504599,35076.26379310345
2008-02-01,35076.26379310345,4356.474627504599,9647.31,39.6735,34415.230751946605,0.0,4356.474627504599,35076.26379310345
2008-02-01,35076.26379310345,4356.474627504599,9647.31,39.6735,34510.143964404895,0.0,4356.474627504599,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,34601.47966073415,0.0,4356.474627504599,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,34689.23784093437,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.90999984741211,34773.41850500556,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.6735,34854.02165294772,0.0,4151.48972080254,35076.26379310345
2008-02-01,35076.26379310345,4151.48972080254,9647.31,39.90999984741211,34931.04728476085,0.0,4151.48972080254,35076.26379310345
2008-02-29,36670.41,4581.284333411384,9647.31,40.12893448275862,35057.633607341486,0.045448004847368884,4151.48972080254,35076.26379310345
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,35183.22549981461,0.00211321827722033,4581.284333411384,36670.41
2008-03-01,36747.90258064517,4589.313251479483,9647.31,39.888999938964844,35240.844585836116,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4365.179071871642,9647.31,40.1452,35296.56587875417,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,35352.28717167223,0.0,4365.179071871642,36747.90258064517
2008-03-01,36747.90258064517,4365.179071871642,9647.31,39.888999938964844,35408.00846459028,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,35463.72975750834,0.0,4365.179071871642,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,35519.451050426396,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,39.888999938964844,35575.17234334446,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,35630.89363626252,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,35686.61492918057,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,39.888999938964844,35742.33622209863,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4365.179071871642,9647.31,40.1452,35798.057515016684,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4365.179071871642,9647.31,40.1452,35853.778807934745,0.0,4365.179071871642,36747.90258064517
2008-03-01,36747.90258064517,4365.179071871642,9647.31,40.1452,35909.5001008528,0.0,4365.179071871642,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,35965.22139377086,0.0,4365.179071871642,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,36020.94268668892,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,39.888999938964844,36076.66397960697,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,36132.38527252503,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,36188.10656544309,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,39.888999938964844,36243.827858361146,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4365.179071871642,9647.31,40.1452,36299.5491512792,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4365.179071871642,9647.31,40.1452,36355.27044419726,0.0,4365.179071871642,36747.90258064517
2008-03-01,36747.90258064517,4365.179071871642,9647.31,39.888999938964844,36410.99173711532,0.0,4365.179071871642,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,36466.71303003338,0.0,4365.179071871642,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,40.1452,36522.434322951434,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4589.313251479483,9647.31,39.888999938964844,36578.15561586949,0.0,4589.313251479483,36747.90258064517
2008-03-01,36747.90258064517,4365.179071871642,9647.31,39.888999938964844,36633.87690878755,0.0,4589.313251479483,36747.90258064517
2008-03-31,39072.68,4889.609708902038,9647.31,39.97255483870968,36767.090782350766,0.06326286008440851,4365.179071871642,36747.90258064517
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,36897.357833691756,-0.0022625698228703195,4889.609708902038,39072.68
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,36974.48667813621,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,40.38600158691406,37049.032436559144,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4846.523722009007,9647.31,39.9668,37123.57819498209,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4846.523722009007,9647.31,39.9668,37198.123953405026,0.0,4846.523722009007,38984.27533333333
2008-04-01,38984.27533333333,4846.523722009007,9647.31,40.38600158691406,37272.66971182796,0.0,4846.523722009007,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,37347.2154702509,0.0,4846.523722009007,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,37421.76122867384,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,40.38600158691406,37496.30698709678,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,37570.85274551972,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,40.38600158691406,37645.398503942655,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4846.523722009007,9647.31,39.9668,37719.94426236559,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4846.523722009007,9647.31,39.9668,37794.49002078853,0.0,4846.523722009007,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,37869.03577921147,0.0,4846.523722009007,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,37943.58153763441,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,38018.12729605735,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4846.523722009007,9647.31,40.38600158691406,38092.67305448029,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,40.38600158691406,38167.21881290323,0.0,4846.523722009007,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,38241.764571326166,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,38316.3103297491,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,40.38600158691406,38390.85608817204,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4846.523722009007,9647.31,39.9668,38465.401846594985,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4846.523722009007,9647.31,39.9668,38539.94760501792,0.0,4846.523722009007,38984.27533333333
2008-04-01,38984.27533333333,4846.523722009007,9647.31,40.38600158691406,38614.49336344086,0.0,4846.523722009007,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,38689.039121863796,0.0,4846.523722009007,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,39.9668,38763.58488028673,0.0,4899.619590816123,38984.27533333333
2008-04-01,38984.27533333333,4899.619590816123,9647.31,40.38600158691406,38838.13063870967,0.0,4899.619590816123,38984.27533333333
2008-04-30,36420.54,5438.963634007222,9647.31,41.9480367195638,38827.218552688166,-0.06576331896417786,4899.619590816123,38984.27533333333
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,38817.46968888889,0.0009581589582874361,5438.963634007222,36420.54
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,38730.22824444444,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.084999084472656,38645.93362222223,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5561.142168533516,9647.31,42.0019,38561.638999999996,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5561.142168533516,9647.31,42.0019,38477.34437777777,0.0,5561.142168533516,36455.43666666667
2008-05-01,36455.43666666667,5561.142168533516,9647.31,42.084999084472656,38393.049755555556,0.0,5561.142168533516,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,38308.75513333333,0.0,5561.142168533516,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,38224.46051111111,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.084999084472656,38140.16588888889,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,38055.87126666667,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.084999084472656,37971.576644444445,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5561.142168533516,9647.31,42.0019,37887.282022222214,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5561.142168533516,9647.31,42.0019,37802.9874,0.0,5561.142168533516,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,37718.69277777778,0.0,5561.142168533516,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,37634.39815555556,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.084999084472656,37550.103533333335,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,37465.808911111104,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,37381.51428888889,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5561.142168533516,9647.31,42.084999084472656,37297.21966666667,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5561.142168533516,9647.31,42.0019,37212.92504444444,0.0,5561.142168533516,36455.43666666667
2008-05-01,36455.43666666667,5561.142168533516,9647.31,42.0019,37128.630422222224,0.0,5561.142168533516,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,37044.3358,0.0,5561.142168533516,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,36960.041177777784,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.084999084472656,36875.74655555556,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.0019,36791.45193333333,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5457.561704462088,9647.31,42.084999084472656,36707.157311111114,0.0,5457.561704462088,36455.43666666667
2008-05-01,36455.43666666667,5561.142168533516,9647.31,42.084999084472656,36622.86268888889,0.0,5457.561704462088,36455.43666666667
2008-05-30,37467.44,5802.811376315079,9647.31,42.79715595210906,36572.301511111116,0.027760011286839692,5561.142168533516,36455.43666666667
2008-06-01,37511.658709677424,5826.621698511836,9647.31,42.85200119018555,36523.21429032259,0.0011801903113055623,5802.811376315079,37467.44
2008-06-01,37511.658709677424,5826.621698511836,9647.31,42.7633,36559.5849139785,0.0,5826.621698511836,37511.658709677424
2008-06-01,37511.658709677424,5826.621698511836,9647.31,42.85200119018555,36594.79231541219,0.0,5826.621698511836,37511.658709677424
2008-06-01,37511.658709677424,5826.621698511836,9647.31,42.7633,36629.99971684589,0.0,5826.621698511836,37511.658709677424
2008-06-01,37511.658709677424,5826.621698511836,9647.31,42.7633,36665.20711827957,0.0,5826.621698511836,37511.658709677424
2008-06-01,37511.658709677424,5826.621698511836,9647.31,42.7633,36700.41451971326,0.0,5826.621698511836,37511.658709677424
2008-06-01,37511.658709677424,5826.621698511836,9647.31,42.85200119018555,36735.62192114696,0.0,5826.621698511836,37511.658709677424
2008-06-01,37511.658709677424,5826.621698511836,9647.31,42.85200119018555,36770.82932258064,0.0,5826.621698511836,37511.658709677424
2008-06-30,38152.83,5410.123709662403,9647.31,42.70472,36827.409100358425,0.017092587008346927,5826.621698511836,37511.658709677424
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,36886.21018996416,0.001746642512199248,5410.123709662403,38152.83
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,36945.011279569895,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,37003.81236917563,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.433998107910156,37062.613458781365,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,37121.414548387096,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5395.761710046905,9647.31,42.433998107910156,37180.215637992835,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5395.761710046905,9647.31,42.7027,37239.01672759857,0.0,5395.761710046905,38219.469354838715
2008-07-01,38219.469354838715,5395.761710046905,9647.31,42.7027,37297.817817204304,0.0,5395.761710046905,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.433998107910156,37356.61890681004,0.0,5395.761710046905,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,37415.419996415774,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.433998107910156,37474.22108602151,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,37533.022175627244,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5395.761710046905,9647.31,42.7027,37591.82326523298,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,37650.624354838714,0.0,5395.761710046905,38219.469354838715
2008-07-01,38219.469354838715,5395.761710046905,9647.31,42.433998107910156,37709.42544444445,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.433998107910156,37768.22653405018,0.0,5395.761710046905,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,37827.02762365591,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,37885.82871326165,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5395.761710046905,9647.31,42.433998107910156,37944.629802867385,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5395.761710046905,9647.31,42.7027,38003.43089247312,0.0,5395.761710046905,38219.469354838715
2008-07-01,38219.469354838715,5395.761710046905,9647.31,42.7027,38028.498537634405,0.0,5395.761710046905,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.433998107910156,38052.09222580645,0.0,5395.761710046905,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,38075.6859139785,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.433998107910156,38099.27960215054,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,38122.87329032258,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5804.425873397996,9647.31,42.7027,38146.46697849463,0.0,5804.425873397996,38219.469354838715
2008-07-01,38219.469354838715,5395.761710046905,9647.31,42.7027,38170.06066666668,0.0,5804.425873397996,38219.469354838715
2008-07-31,40218.65,4990.719472139692,9647.31,42.89048380993259,38260.293709677426,0.05230791214290331,5395.761710046905,38219.469354838715
2008-08-01,40074.848620689656,5077.621403983985,9647.31,42.9057,38345.733373377836,-0.003575489960760625,4990.719472139692,40218.65
2008-08-01,40074.848620689656,5077.621403983985,9647.31,43.625,38409.80066073415,0.0,5077.621403983985,40074.848620689656
2008-08-01,40074.848620689656,5077.621403983985,9647.31,42.9057,38471.646636262514,0.0,5077.621403983985,40074.848620689656
2008-08-01,40074.848620689656,4963.595925431082,9647.31,42.9057,38533.49261179088,0.0,5077.621403983985,40074.848620689656
2008-08-01,40074.848620689656,4963.595925431082,9647.31,43.625,38595.33858731925,0.0,4963.595925431082,40074.848620689656
2008-08-01,40074.848620689656,5077.621403983985,9647.31,42.9057,38657.184562847615,0.0,4963.595925431082,40074.848620689656
2008-08-01,40074.848620689656,5077.621403983985,9647.31,42.9057,38719.03053837597,0.0,5077.621403983985,40074.848620689656
2008-08-01,40074.848620689656,5077.621403983985,9647.31,43.625,38780.87651390434,0.0,5077.621403983985,40074.848620689656
2008-08-01,40074.848620689656,5077.621403983985,9647.31,42.9057,38842.7224894327,0.0,5077.621403983985,40074.848620689656
2008-08-01,40074.848620689656,5077.621403983985,9647.31,42.9057,38904.56846496107,0.0,5077.621403983985,40074.848620689656
2008-08-01,40074.848620689656,5077.621403983985,9647.31,43.625,38966.41444048944,0.0,5077.621403983985,40074.848620689656
